vote_count,budget,popularity,crew_count,cast_count,runtime,keywords_count,vote_average,genres_count,release_year,production_companies_count,spoken_languages_count,revenue
379,9000000,20.452449,19,23,89.0,5,6.4,3,2008.0,4,1,32973937
823,10000000,14.543435,38,25,130.0,6,6.8,3,1999.0,2,1,30652890
161,10000000,12.902975,8,19,101.0,4,6.2,5,1983.0,1,4,29450919
252,15000000,6.216203,10,28,114.0,7,6.3,2,1989.0,3,2,30050028
31,10000000,3.290639,2,40,100.0,6,6.0,3,1994.0,2,1,29392418
70,8500000,4.844451,110,32,84.0,12,5.0,2,2002.0,5,1,34411240
153,12000000,9.559737,10,15,103.0,6,5.3,2,2006.0,1,2,38368909
122,10000000,11.350382,8,22,100.0,27,6.1,3,1998.0,1,1,25605015
291,10000000,13.455373,11,16,91.0,6,6.9,2,1983.0,2,1,33697647
679,65000000,31.974359,70,21,102.0,6,6.2,3,2016.0,2,1,143695338
311,10000000,16.78512,16,20,103.0,17,6.9,3,1983.0,3,2,20766616
581,10000000,26.090495,71,22,97.0,3,5.4,1,2015.0,7,1,52882018
36,14000000,2.698185,11,10,116.0,2,5.8,2,2012.0,4,2,24637469
441,10000000,22.888173,19,22,98.0,21,5.8,3,2009.0,7,1,42333295
676,9000000,18.289303,9,13,93.0,6,7.5,2,1998.0,1,4,17096053
507,10000000,26.268209,22,13,100.0,10,4.7,1,2010.0,5,1,66821036
272,10000000,17.592299,4,14,122.0,2,6.3,2,2015.0,3,1,85978266
47,10000000,3.079862,6,14,129.0,1,6.3,2,1990.0,2,1,16153593
864,11000000,32.579697,26,15,96.0,12,6.6,2,1990.0,2,1,48572000
635,12600000,33.555764,100,10,84.0,3,6.0,2,2003.0,7,1,28650575
50,10000000,2.959547,30,15,99.0,3,6.6,2,1980.0,1,2,15795189
57,25000000,4.068107,7,12,110.0,6,6.0,4,1999.0,2,3,15156200
1068,10000000,17.663353,17,13,130.0,5,7.0,1,2013.0,2,1,21587700
72,10000000,4.207456,20,28,84.0,11,5.6,4,2007.0,7,2,20342161
406,6400000,21.006078,11,16,99.0,4,6.6,1,2011.0,5,1,35057696
136,10000000,5.647538,32,20,96.0,6,6.2,5,2005.0,1,2,17297244
1049,5000000,27.247013,44,19,108.0,5,6.7,2,2015.0,5,1,58978653
1050,10000000,18.366362,16,31,89.0,10,7.4,2,1999.0,2,1,12827813
86,10000000,6.736274,6,19,98.0,10,6.4,1,1999.0,3,1,10571408
1196,10000000,28.570174,14,38,105.0,3,6.8,1,2014.0,4,3,28883511
179,30000000,5.671691,19,20,100.0,16,6.2,3,1998.0,4,1,9898412
137,10000000,9.525626,24,17,114.0,15,6.4,4,1984.0,2,1,8801940
179,10000000,14.038512,3,23,90.0,2,5.1,3,2010.0,1,2,6110000
797,6000000,35.350303,111,105,90.0,5,4.4,1,2013.0,5,1,32438988
700,10000000,30.863082,15,37,101.0,4,6.3,4,2012.0,4,1,9636289
135,0,10.254807,3,14,87.0,8,5.9,1,2011.0,1,1,6861102
3016,20000000,73.567232,100,53,119.0,20,8.2,1,1998.0,3,1,23875127
289,0,16.361743,53,17,94.0,8,5.9,2,2012.0,2,1,6842058
99,18000000,6.18869,3,58,131.0,2,7.3,5,1998.0,2,6,9495408
334,9500000,14.105392,2,11,88.0,6,6.4,1,2013.0,2,1,7800000
238,10000000,14.905357,8,30,100.0,9,6.2,2,2007.0,3,1,33000000
6,10000000,0.518056,14,11,79.0,6,3.8,3,1981.0,1,1,2154696
115,9000000,12.172131,10,32,121.0,2,6.5,1,2014.0,1,1,21571189
336,10000000,17.078656,22,20,126.0,9,6.9,3,2006.0,1,1,7177143
183,10000000,16.318608,3,9,107.0,2,6.6,3,2015.0,2,2,10835752
217,10000000,10.409155,20,10,83.0,7,6.1,2,2011.0,1,1,4417580
36,11500000,4.850402,18,17,100.0,7,5.7,4,1993.0,3,1,3275585
105,10000000,8.902102,31,14,89.0,16,6.6,5,1999.0,1,2,3193102
1149,6500000,28.223163,40,52,112.0,11,7.2,1,2004.0,7,5,98410061
25,10000000,3.007816,18,13,140.0,0,6.4,2,2000.0,11,2,5164404
448,10000000,19.865989,63,31,95.0,2,4.8,2,2016.0,3,1,40055439
2,14000000,0.310513,13,12,118.0,11,6.0,3,1981.0,2,1,439564
383,10000000,19.263477,14,20,97.0,9,5.8,3,2015.0,2,1,7587485
54,10000000,4.123533,31,12,98.0,7,7.0,1,2011.0,5,2,1759252
24,10000000,3.988432,2,16,101.0,3,5.4,4,2000.0,2,1,1631839
365,20000000,19.494703,9,40,105.0,17,6.4,3,2012.0,2,1,1969193
425,10000000,16.436178,22,13,102.0,15,6.5,3,2011.0,4,1,3665069
210,10000000,14.979375,2,12,96.0,2,6.1,2,2009.0,2,3,7022728
190,10000000,10.733761,22,14,111.0,11,6.0,2,2007.0,4,1,21786738
50,10000000,4.570043,16,6,89.0,4,4.8,2,2002.0,3,3,598645
86,5000000,6.265659,3,23,106.0,2,5.6,4,2008.0,0,1,1296184
491,0,17.54768,8,13,113.0,6,6.6,2,2001.0,2,4,42776760
131,7700000,7.554799,55,14,123.0,11,5.9,2,2011.0,11,1,1072602
177,10000000,9.805551,2,28,99.0,11,6.5,2,2009.0,2,1,295750
139,0,6.085879,12,14,110.0,6,6.4,1,2010.0,5,1,42145
178,0,11.946898,8,10,83.0,5,4.1,2,1994.0,1,1,126247
9,10000000,0.666218,4,14,86.0,1,3.0,1,1998.0,2,2,45779
4,0,0.122874,3,3,94.0,1,5.8,2,2008.0,1,1,140987
83,10000000,5.145655,13,10,111.0,8,5.1,2,2015.0,1,1,17472
5,10000000,1.728816,2,13,85.0,0,7.0,1,2009.0,2,1,9069
26,10,1.617943,9,16,85.0,3,6.9,3,2013.0,2,5,11
119,10,10.013629,6,12,99.0,6,4.9,2,2013.0,2,1,10000000
737,9500000,19.978021,24,17,107.0,21,6.4,1,2009.0,3,1,17164377
24,9600000,3.588529,7,15,144.0,3,6.0,2,2005.0,1,1,4386236
135,11000000,9.337388,8,17,98.0,11,6.4,1,2000.0,1,1,59827328
531,9500000,28.675891,11,16,117.0,29,6.5,3,1967.0,1,3,111584787
400,8900000,17.151293,23,12,127.0,12,7.5,2,2012.0,3,1,19839492
123,10500000,11.225044,8,8,98.0,5,4.5,2,1988.0,1,1,14144000
140,9400000,14.562991,16,53,163.0,15,7.0,4,1963.0,2,1,60000000
406,12899867,19.747809,28,25,121.0,14,7.3,3,2006.0,1,1,85582407
885,7400000,36.173598,11,12,136.0,4,7.0,2,2011.0,19,1,21817298
4470,11000000,94.184658,30,10,117.0,16,7.9,4,1979.0,2,2,104931801
590,85000,29.262427,11,17,83.0,16,7.2,1,1974.0,2,1,30859000
254,10000000,17.611971,8,18,106.0,24,6.3,2,2010.0,3,1,2995811
134,9000000,7.623979,35,41,181.0,14,7.4,2,1971.0,3,3,83304330
562,5500000,31.036,16,19,130.0,11,6.5,3,1965.0,2,2,141195658
118,7000000,7.720692,2,16,110.0,0,7.0,3,2010.0,1,1,8220215
66,9000000,6.717994,10,17,118.0,4,6.9,3,1996.0,1,1,41590886
38,9000000,3.951041,2,8,120.0,0,6.8,2,1999.0,2,1,34573780
581,9000000,27.600843,9,6,87.0,14,6.3,2,1988.0,1,1,44196684
235,9000000,14.098952,23,6,123.0,13,7.3,1,2007.0,1,4,24538513
1954,9000000,82.975841,64,41,104.0,18,6.6,2,2014.0,5,1,108782847
693,9000000,18.514292,23,16,88.0,18,6.6,2,2004.0,1,2,23936908
201,26000000,11.233081,35,13,118.0,3,6.5,3,2000.0,1,2,28780255
738,40600000,34.022209,19,15,116.0,14,7.1,1,1983.0,2,2,90400000
119,9000000,4.134327,7,16,84.0,9,4.8,2,2006.0,1,2,21510851
16,0,1.118511,3,9,80.0,1,6.3,2,2003.0,1,1,6126237
100,8500000,8.775844,17,15,119.0,17,6.4,4,2000.0,0,2,19125401
95,9000000,2.062087,13,15,97.0,4,6.5,2,2002.0,1,1,4777465
41,9000000,8.738737,14,36,79.0,7,6.0,1,1994.0,1,1,4350774
17,9000000,2.365328,1,14,97.0,0,6.0,1,2007.0,2,1,2955039
116,0,10.932711,17,15,119.0,14,6.9,2,1998.0,7,1,1053788
79,9000000,9.933926,12,19,84.0,3,6.8,3,2011.0,3,1,18663238
214,6000000,5.119593,3,13,98.0,0,5.8,1,2014.0,4,1,14348529
14,9000000,0.717811,1,5,130.0,5,4.8,1,2010.0,3,1,771499
7,5000000,1.458884,5,8,86.0,5,6.1,3,2006.0,1,1,140666
12,9000000,2.009597,6,15,97.0,4,4.5,2,2005.0,3,1,1046166
503,5000000,16.072466,10,10,97.0,15,6.3,2,1986.0,2,1,328203506
285,0,14.038703,11,46,127.0,1,7.9,1,2011.0,4,2,20374201
395,86000000,18.172736,47,20,84.0,0,6.3,3,2007.0,3,2,14373825
538,8500000,24.750909,61,27,97.0,8,6.8,2,1987.0,1,1,32222567
274,7000000,17.697042,24,9,112.0,15,6.8,3,2009.0,3,2,39462438
28,9250000,7.000949,20,12,125.0,3,6.8,3,1979.0,1,1,29174648
85,8500000,11.436405,23,16,96.0,0,5.6,1,2013.0,1,1,22456509
146,9000000,14.171759,16,31,98.0,5,5.7,1,1968.0,3,1,2500000
50,12000000,3.604863,16,9,122.0,3,6.8,1,2006.0,2,5,20138836
1322,8500000,40.28709,49,16,100.0,8,6.8,2,2015.0,3,1,43528634
38,22000000,3.809131,12,9,104.0,4,3.4,2,2001.0,5,1,5271666
107,8500000,9.230073,18,19,119.0,4,6.8,2,2009.0,7,2,4440055
232,12000000,14.719886,14,13,145.0,1,7.7,2,2010.0,3,3,42345360
671,9000000,28.540614,48,1,106.0,9,6.6,3,2013.0,6,1,6108720
17,8000000,0.034259,3,4,126.0,0,7.0,3,1999.0,0,1,1997807
154,6500000,6.787967,8,11,124.0,20,7.1,3,2006.0,16,3,22889018
79,7700000,3.353176,3,6,159.0,0,7.2,1,2013.0,1,1,46000000
63,8250000,7.973109,11,76,171.0,3,7.0,3,1951.0,1,1,30000000
100,0,5.897479,3,13,98.0,1,6.7,4,2008.0,2,1,188126
8428,8000000,121.463076,43,54,154.0,18,8.3,2,1994.0,3,3,213928762
164,0,10.639916,10,33,97.0,17,7.0,3,1979.0,2,1,76657000
3395,8500000,89.095538,79,29,117.0,10,7.6,3,2014.0,2,1,38697217
107,8500000,2.62082,94,10,104.0,5,5.1,2,2004.0,3,1,5001655
941,8200000,37.960289,18,21,174.0,17,7.4,4,1965.0,3,3,286214286
321,8000000,21.735068,19,13,111.0,2,6.1,3,1984.0,1,2,69821334
1686,8000000,14.793177,62,27,102.0,15,7.5,2,2006.0,3,1,100523181
1522,8000000,51.109279,14,16,89.0,12,7.8,2,1986.0,4,1,52287414
1777,5000000,45.490374,36,22,113.0,8,7.1,3,2002.0,2,2,82719885
561,8000000,26.356697,38,45,111.0,14,7.2,2,1979.0,2,1,43000000
31,8000000,3.501158,2,22,109.0,0,7.0,2,2002.0,0,0,27362712
1261,8000000,33.372828,46,38,100.0,12,7.0,2,2011.0,2,1,39187783
1004,8000000,37.821106,40,20,94.0,6,6.1,2,2014.0,1,1,26049082
456,6500000,25.289665,13,23,142.0,22,6.5,3,1969.0,3,2,81974493
291,14000000,14.730796,37,42,112.0,22,6.4,4,1994.0,1,1,18090181
62,8000000,4.482714,3,12,91.0,3,5.8,4,1999.0,3,1,22593409
81,8000000,4.932893,30,29,112.0,3,6.7,1,2006.0,5,1,18948425
177,8000000,7.894489,8,12,82.0,5,6.4,2,1998.0,1,2,17460020
99,8000000,13.987772,19,18,97.0,12,5.2,1,2009.0,5,2,29010817
2066,7000000,45.310443,59,19,102.0,9,7.3,3,2000.0,3,3,34266564
181,8000000,9.799177,19,20,93.0,13,6.1,3,2002.0,3,1,16856124
42,8000000,5.069095,12,14,116.0,5,6.5,3,2006.0,2,2,12671300
261,8000000,13.517017,18,66,118.0,6,5.9,3,2009.0,2,3,10629321
348,0,14.969093,20,20,93.0,11,6.6,3,2013.0,1,1,25288872
2210,8000000,45.395839,45,55,92.0,5,6.7,1,2010.0,2,1,74952305
5,0,0.269661,1,9,110.0,0,3.9,3,1994.0,1,1,8880705
148,8000000,5.93923,5,15,92.0,3,6.6,2,2000.0,1,2,8279017
134,8000000,11.837067,22,22,104.0,7,5.7,1,2011.0,2,1,10130000
95,0,5.897391,10,13,140.0,6,6.9,2,1992.0,2,2,25966555
459,8000000,21.024346,56,3,90.0,3,7.0,4,2015.0,1,1,5659286
97,8000000,7.235794,20,14,129.0,8,7.0,2,2010.0,2,1,18124262
95,8000000,8.403859,65,14,79.0,3,5.7,2,1991.0,2,2,2275557
672,8000000,13.143045,28,28,101.0,9,6.9,2,2010.0,1,1,6491240
13,0,1.939054,12,19,92.0,7,6.9,1,2007.0,7,1,92
21,8000000,8.717235,3,7,106.0,4,6.7,2,1997.0,1,1,589304
1254,8000000,35.735689,11,47,104.0,0,7.3,4,2013.0,4,1,63464861
63,8000000,7.433574,13,15,112.0,5,5.9,2,2005.0,1,2,852872
18,8000000,4.090382,3,11,99.0,0,5.8,3,2007.0,1,1,458232
135,8000000,5.244518,36,15,91.0,9,6.6,4,2006.0,3,1,426224
215,8000000,10.791954,11,14,98.0,15,6.4,2,2010.0,7,1,3453043
24,8000000,3.942464,3,13,107.0,4,6.3,5,2006.0,1,1,143451
41,8000000,6.500835,2,11,112.0,3,5.1,1,2014.0,3,2,53086
773,8000000,39.338097,22,12,124.0,15,7.8,2,1988.0,8,1,553171
103,22000000,12.893219,29,23,97.0,17,5.8,4,2007.0,2,1,413454
17,8000000,0.983484,1,8,124.0,5,6.1,1,2005.0,0,2,2019009
177,0,9.100352,20,15,93.0,5,7.0,3,2005.0,9,1,2455831
153,7800000,11.000654,14,10,102.0,18,6.4,2,2003.0,6,2,22441323
31,0,6.41678,17,13,100.0,9,5.9,3,1989.0,3,1,882290
350,7500000,19.585801,40,16,99.0,10,7.0,2,1989.0,2,3,145793296
240,7500000,17.318839,4,9,91.0,10,6.5,4,1995.0,2,2,32392047
664,6500000,29.01153,112,45,92.0,32,7.1,2,2005.0,2,1,24793509
453,10200000,20.745052,20,20,93.0,8,5.6,1,2007.0,3,2,35619521
409,7500000,16.990308,7,29,100.0,12,6.8,2,2009.0,1,1,26096852
75,10284523,4.820166,12,11,104.0,1,5.7,3,2005.0,4,2,11588205
142,6500000,8.526635,11,12,105.0,4,6.8,4,2002.0,3,3,12633747
7,7500000,1.369528,1,12,102.0,1,4.5,1,2002.0,0,1,4245870
7,7500000,0.571663,1,7,110.0,0,6.1,2,2004.0,0,1,3347647
192,8000000,14.652342,8,25,92.0,10,5.7,1,2009.0,1,1,10848783
132,8000000,7.802245,8,16,113.0,3,6.2,1,2011.0,1,2,5634828
841,7500000,25.281197,9,31,107.0,16,7.5,2,2008.0,1,1,19000000
887,7000000,38.150787,60,16,117.0,1,6.4,2,2016.0,4,1,1333124
348,7300000,16.829837,58,34,103.0,2,6.7,4,2009.0,3,1,10329747
17,0,1.288173,15,5,100.0,4,4.4,2,1999.0,1,2,2400000
2244,7500000,19.782725,72,30,96.0,11,7.0,3,2007.0,2,1,231411584
553,7200000,34.634181,19,23,120.0,20,6.3,3,1971.0,3,2,116019547
5893,6000000,143.659698,42,58,175.0,12,8.4,2,1972.0,2,3,245066411
302,4000000,18.422323,20,26,95.0,4,6.1,3,1983.0,1,2,92921203
2904,7500000,45.610993,35,23,95.0,17,7.2,3,2009.0,3,3,60722734
281,7000000,17.681707,7,15,121.0,22,7.1,2,1993.0,4,2,116700000
1040,7000000,35.897151,25,84,110.0,5,6.1,2,2012.0,2,1,167221571
533,7000000,30.465138,16,15,121.0,20,6.4,3,1973.0,3,2,161777836
620,0,29.173266,28,15,112.0,14,6.7,2,2008.0,4,1,55447968
56,6600000,4.492455,5,11,112.0,4,6.0,1,2011.0,5,1,37710610
273,7000000,17.717681,19,21,93.0,7,6.8,2,2005.0,7,1,54600000
384,7000000,17.434862,22,17,114.0,10,6.8,2,2005.0,7,1,49084830
881,7000000,25.511217,20,16,104.0,21,6.8,3,1995.0,2,1,25405445
269,9000000,12.268143,26,19,119.0,15,6.6,4,1976.0,1,1,25000000
524,7000000,30.214716,23,16,125.0,18,6.3,3,1974.0,3,3,97572000
50,7000000,6.872784,7,19,96.0,16,4.9,5,1988.0,2,2,20256975
10,0,1.830306,4,8,46.0,1,7.5,1,2000.0,1,1,21268532
216,7000000,14.741589,33,16,89.0,1,4.4,1,2014.0,3,1,36433975
66,7000000,5.500324,15,25,92.0,4,6.3,2,1996.0,1,1,14702438
691,700000,29.761163,3,20,103.0,8,7.2,3,2015.0,3,1,17986781
17,7000000,2.772178,5,10,97.0,0,6.2,4,1999.0,1,3,14011454
306,7000000,19.301432,88,27,89.0,6,6.0,1,2003.0,2,1,16829545
483,7000000,23.612409,36,18,105.0,5,6.6,2,2009.0,5,3,31430334
139,7000000,8.079046,79,42,116.0,4,7.0,2,2014.0,5,1,14618727
201,7000000,14.672151,8,15,164.0,11,7.0,1,1988.0,2,1,8373585
30,7000000,2.627232,5,12,96.0,17,5.6,3,1999.0,2,1,7292175
63,7,4.857028,18,22,90.0,3,5.7,5,1992.0,4,1,5
14,7000000,2.206097,2,4,113.0,2,6.7,4,2001.0,1,2,4720371
64,7000000,3.721858,15,13,192.0,6,7.4,2,2004.0,1,1,29385320
56,7000000,7.051521,6,15,104.0,12,6.1,2,2002.0,3,1,2062066
677,7000000,21.276864,37,10,112.0,8,7.4,2,2011.0,2,1,6038942
31,7000000,2.550045,20,15,100.0,12,4.5,1,1983.0,2,2,1246141
20,7000000,7.155519,4,9,106.0,6,5.7,2,2009.0,0,1,1429299
212,7000000,13.635828,29,11,106.0,7,6.7,1,2010.0,8,1,382946
212,0,10.416332,9,12,93.0,4,5.8,3,2013.0,4,1,523511
164,7000000,8.184588,4,29,103.0,4,7.1,2,2015.0,3,1,573335
29,7000000,2.26778,19,16,108.0,2,5.9,1,2010.0,4,1,453079
41,7000000,3.120016,11,8,170.0,0,6.7,2,2013.0,3,1,1310673
73,7000000,8.207425,11,12,108.0,2,6.0,3,2010.0,2,2,46488
837,6000000,34.917447,16,15,108.0,9,7.2,3,1999.0,3,2,30471
47,7000000,5.33861,4,5,76.0,0,5.1,2,2012.0,1,1,12400000
251,0,14.574995,9,13,115.0,12,7.0,2,1985.0,2,1,41410568
140,7000000,8.591387,21,10,97.0,5,6.9,2,2008.0,2,1,8900000
583,6900000,26.181753,8,17,102.0,9,7.4,2,1993.0,3,1,7993039
843,0,21.01755,4,17,104.0,6,6.1,4,2007.0,1,1,7000000
555,6900000,25.613197,29,24,101.0,5,5.6,2,2012.0,3,1,44287131
479,6800000,21.285206,69,23,130.0,15,7.9,3,2010.0,3,3,7103838
1517,6500000,60.225219,46,23,99.0,8,5.6,1,2014.0,4,1,255273813
6,7,0.050456,2,5,82.0,2,5.2,4,2009.0,0,0,7
364,6500000,17.705671,14,13,112.0,8,7.4,2,1991.0,1,1,57504069
116,6500000,6.847099,22,47,108.0,7,6.8,2,1987.0,2,1,54215416
157,6500000,11.208769,19,14,105.0,27,6.8,3,1980.0,2,1,31899000
196,6500000,11.142389,8,17,98.0,7,7.0,3,1999.0,1,1,28451622
128,6500000,11.885221,7,13,88.0,6,5.1,3,2006.0,1,1,13368437
190,6500000,12.524953,17,22,131.0,11,7.0,2,1971.0,1,1,12376563
35,0,1.537859,48,12,91.0,6,4.1,2,1999.0,1,1,10
875,6500000,40.688426,18,13,100.0,6,7.0,1,2011.0,6,1,17693675
559,6500000,24.0034,18,18,105.0,10,7.0,3,2004.0,2,2,11850214
6,6500000,2.639106,1,8,100.0,0,8.0,1,2005.0,0,1,2025032
305,6500000,16.574756,34,15,116.0,6,6.5,2,2013.0,1,1,2401510
45,6500000,5.483531,3,9,96.0,7,6.8,2,2004.0,2,1,1548955
119,6500000,8.432401,10,14,113.0,4,7.1,2,2009.0,1,2,1521261
200,0,11.357474,10,32,121.0,13,7.5,1,2007.0,5,1,8159508
4128,6400000,74.234793,55,33,108.0,12,7.3,3,1984.0,5,1,78371200
586,4800000,11.086001,39,16,121.0,15,7.4,3,2003.0,3,1,79384880
267,4000000,14.961629,21,15,91.0,18,7.3,2,1985.0,3,1,14237000
392,6000000,16.139771,10,18,94.0,11,6.8,2,1995.0,3,1,2122561
1581,6000000,67.608041,20,23,110.0,19,7.2,1,1978.0,2,1,181813770
1205,6000000,49.802914,34,31,120.0,12,7.5,3,1986.0,2,2,138530565
397,6000000,16.20985,5,17,122.0,9,6.8,1,2004.0,2,2,119114517
650,6000000,24.499996,17,21,110.0,3,7.4,4,1969.0,3,2,102308889
1183,6000000,59.961523,16,20,139.0,13,7.4,3,1964.0,1,1,102272727
389,6000000,23.431117,52,36,152.0,21,7.0,3,1961.0,3,1,43656822
365,6000000,15.929648,9,55,98.0,5,6.6,1,1980.0,2,1,39846344
34,6000000,5.537646,3,11,106.0,0,7.1,3,1999.0,1,1,25059640
3254,6000000,64.025031,64,18,106.0,7,8.1,3,1995.0,2,4,23341568
245,8000000,12.654051,11,43,89.0,15,5.5,2,1989.0,1,1,22168359
858,5000000,35.108498,10,13,92.0,13,5.9,2,2002.0,2,1,38275483
1000,6000000,40.196514,44,74,109.0,12,7.3,2,2008.0,4,1,44703995
37,6000000,7.60445,14,15,144.0,1,6.2,1,1946.0,2,1,20400000
703,6000000,24.351305,14,14,99.0,14,6.9,2,1981.0,4,1,50244700
91,6000000,12.601677,4,6,89.0,7,4.4,2,2007.0,2,1,18197398
128,12716953,7.077505,10,15,113.0,4,6.3,3,1997.0,1,3,18814720
74,6000000,4.053017,11,20,91.0,2,6.6,2,2003.0,1,1,18750246
354,6000000,15.639016,25,20,99.0,9,6.5,4,1998.0,4,1,58000000
32,6000000,3.89204,9,30,98.0,11,5.4,3,1995.0,2,1,12000000
558,6000000,26.286954,38,16,121.0,11,7.4,1,2006.0,8,4,48027970
183,5000000,8.008844,12,19,96.0,16,5.2,2,1989.0,1,1,11642254
320,5000000,12.68514,23,18,100.0,14,6.5,3,2012.0,5,1,9206470
3,6000000,0.041651,7,2,42.0,7,8.0,1,2008.0,2,1,7518876
44,6000000,3.561198,3,11,101.0,5,6.1,3,1999.0,1,1,6852450
379,6000000,14.988746,7,15,96.0,4,6.4,2,2012.0,2,2,13231461
113,6000000,6.497285,24,11,104.0,7,6.9,2,2009.0,5,1,6670712
372,6000000,19.411141,20,14,96.0,5,6.8,4,2011.0,7,2,19560274
48,7000000,7.034618,1,19,94.0,7,4.8,1,2008.0,1,1,6230276
817,6000000,26.218912,19,20,97.0,5,7.1,2,1999.0,1,1,10409377
300,5500000,15.015271,11,27,120.0,5,6.4,2,2014.0,3,1,5483299
52,6000000,5.696491,19,15,95.0,7,5.5,1,1999.0,3,2,4398989
29,6000000,5.411243,6,8,99.0,0,6.9,1,1993.0,2,1,3283371
111,6000000,6.27257,9,18,94.0,0,6.6,2,2003.0,3,3,2944752
44,6000000,4.148253,21,37,95.0,4,6.0,3,2001.0,1,1,2025238
259,6244087,14.970654,34,44,145.0,12,7.6,2,1969.0,1,3,638641
94,6000000,7.161051,7,15,99.0,3,6.2,1,2008.0,2,1,2899975
17,6000000,1.478505,19,23,107.0,10,4.6,4,1991.0,2,1,869325
12,6000000,0.215464,28,13,97.0,11,4.7,1,2011.0,2,1,399611
22,134005,2.260315,22,18,104.0,2,5.3,2,2011.0,1,2,1332231
25,6000000,2.404626,7,8,85.0,2,4.7,1,2008.0,0,2,69497
10,0,0.475748,2,3,152.0,0,8.0,1,2006.0,0,1,25
224,12000000,10.19041,51,34,95.0,14,5.6,3,2012.0,5,1,66351
454,5952000,18.119265,18,20,87.0,9,7.1,3,1983.0,4,1,2120439
266,5300000,13.034602,11,20,122.0,13,7.0,3,2002.0,1,7,3897799
87,6000000,6.349218,14,5,86.0,1,5.5,1,2014.0,1,1,32251
66,4000000,5.013575,19,15,103.0,2,6.8,3,2008.0,5,3,530048
72,5800000,4.49029,14,24,133.0,13,7.2,4,1964.0,3,2,6800000
167,6000000,11.81832,9,10,108.0,8,6.8,4,2005.0,3,4,27165581
578,3500159,22.054546,22,13,112.0,11,6.2,3,2002.0,4,2,76578641
10,5800000,3.201886,28,32,95.0,4,4.2,3,2006.0,3,1,7000000
11,0,0.114342,3,6,139.0,0,4.7,2,2012.0,0,1,126
489,5600000,22.341462,5,13,85.0,8,6.4,2,2009.0,1,1,18469680
6,0,0.305922,2,16,105.0,0,3.9,3,2010.0,0,1,531826
622,5500000,28.500913,39,40,129.0,14,7.9,3,1973.0,1,1,159616327
207,5500000,10.439971,24,17,123.0,8,6.8,2,1981.0,5,2,58972904
278,5500000,19.127239,11,15,105.0,3,7.4,1,1973.0,2,1,15700000
16,5500000,2.141143,2,13,95.0,17,3.3,2,1980.0,1,1,4865000
28,4361898,2.080741,12,15,92.0,16,5.6,2,2003.0,1,3,3031801
73,5000000,7.79068,9,18,104.0,8,6.2,4,2003.0,1,1,2466444
292,6500000,15.580335,17,42,120.0,17,7.6,1,1989.0,2,1,37295445
538,0,32.476098,31,12,97.0,22,7.1,4,2002.0,7,1,792
97,2200000,5.206967,11,9,157.0,5,7.2,1,2006.0,2,1,11502151
399,0,20.821846,36,17,100.0,4,7.1,2,2011.0,4,4,15699707
45,5500000,5.033065,10,4,120.0,6,5.9,1,2014.0,1,1,5000000
1251,4000000,42.187986,23,15,92.0,2,6.3,1,2005.0,5,1,152925093
2468,15000000,53.698683,59,10,103.0,8,6.8,3,2016.0,3,1,108286421
345,5000000,14.752587,15,32,87.0,7,6.1,2,2002.0,4,1,64282312
1129,4900000,48.170508,17,15,81.0,6,6.3,2,2016.0,3,1,44107032
669,5000000,29.15813,24,11,83.0,6,5.9,1,2011.0,4,1,205703818
983,5000000,56.30466,50,19,89.0,9,4.9,1,2014.0,9,1,103590271
354,5000000,17.304055,13,28,96.0,12,6.5,2,1987.0,2,1,44793222
205,5500000,9.59729,6,49,115.0,2,7.5,2,2013.0,4,2,99067206
563,5000000,20.326337,27,14,95.0,14,5.2,1,2012.0,4,1,142817992
42,4100000,4.028875,15,24,135.0,2,6.4,1,1953.0,1,1,36000000
137,5000000,6.470766,6,12,113.0,5,6.7,1,1975.0,4,1,41833347
272,11000000,16.856231,9,32,89.0,13,5.1,3,1991.0,1,1,34872033
485,8000000,19.683187,30,10,110.0,18,7.0,2,2003.0,1,1,60378584
157,5000000,9.358197,11,20,127.0,17,6.8,3,1954.0,1,1,28200000
449,5000000,19.984477,9,10,84.0,3,5.2,2,2014.0,3,1,86362372
719,5000000,30.271066,40,53,124.0,10,7.9,2,1980.0,1,1,26010864
2886,5000000,59.454473,24,16,117.0,7,7.9,2,2013.0,4,2,55198285
505,3300000,20.304235,45,9,83.0,9,5.1,2,2015.0,3,1,64110728
4028,9000000,60.715151,21,13,113.0,12,8.1,2,2000.0,4,1,39723096
1050,5000000,35.871248,43,10,104.0,5,6.3,1,2013.0,5,1,44030246
398,5000000,18.077963,8,21,97.0,3,6.9,1,2006.0,2,1,26888376
750,5000000,20.428237,17,17,110.0,6,7.4,3,2000.0,6,1,110000000
688,4600000,32.14444,18,13,103.0,13,7.1,2,2013.0,3,1,23198652
37,3500000,3.656491,4,15,104.0,10,6.8,5,1982.0,1,1,20659423
365,10000000,15.688439,20,26,90.0,5,5.9,2,2011.0,4,1,17273593
478,5000000,22.9951,71,44,134.0,8,7.1,2,2016.0,4,1,24804129
766,5000000,26.510558,51,16,93.0,15,6.1,2,2014.0,3,1,40100000
1104,5000000,35.307577,16,18,99.0,3,7.5,1,2014.0,4,1,43884652
11,5000000,4.079111,14,59,139.0,1,6.0,2,1954.0,1,2,15000000
86,5000000,7.058868,2,11,99.0,0,6.4,3,1981.0,3,2,19905359
